datetime,money,hour,day,month,weekday,Year,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte,cash_type_1
55:56.3,23.02,18,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
55:07.8,27.92,19,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11:56.5,23.02,22,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
18:03.3,27.92,22,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:56.9,27.92,22,5,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:01.1,37.72,22,5,7,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:09.5,32.82,22,5,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:06.8,37.72,10,6,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
15:46.0,32.82,17,6,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
17:01.0,32.82,17,6,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
09:46.1,32.82,19,6,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
10:39.6,27.92,19,6,7,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
04:20.2,32.82,9,7,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:29.2,27.92,9,7,7,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:36.8,27.92,9,7,7,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:48.9,32.82,9,7,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29:56.2,32.82,9,7,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
56:30.2,32.82,14,7,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
57:47.4,32.82,14,7,7,6,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
07:50.3,32.82,17,7,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
33:27.2,32.82,19,7,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
01:31.7,32.82,20,7,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
33:36.3,27.92,22,7,7,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33:07.7,32.82,7,8,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
02:50.4,23.02,12,8,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40:24.3,23.02,14,8,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:35.0,27.92,19,8,7,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:46.2,32.82,22,8,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
26:52.1,27.92,10,9,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40:28.8,27.92,10,9,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:36.1,27.92,11,9,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22:49.9,32.82,11,9,7,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
42:59.5,27.92,16,9,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10:41.7,23.02,11,10,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:53.7,27.92,12,10,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13:10.0,32.82,22,10,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
27:27.6,32.82,11,11,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
48:18.7,27.92,16,11,7,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22:13.6,32.82,22,11,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
30:58.5,23.02,22,11,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
03:17.5,23.02,8,12,7,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
48:33.4,32.82,11,12,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
33:25.6,32.82,22,12,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
34:14.3,32.82,22,12,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
35:29.5,32.82,22,12,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
38:10.3,32.82,10,13,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
41:38.1,32.82,11,13,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
54:24.3,23.02,10,14,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:30.5,27.92,10,14,7,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
56:30.3,32.82,10,14,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57:54.1,32.82,10,14,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
02:11.8,23.02,11,14,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
31:30.0,32.82,22,14,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
33:05.6,32.82,7,15,7,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23:37.5,27.92,12,16,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29:25.5,32.82,19,16,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
04:59.7,27.92,13,17,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10:13.4,27.92,11,18,7,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11:23.4,18.12,11,18,7,3,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
32:59.6,23.02,11,18,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:48.4,23.02,11,18,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
35:51.5,23.02,11,18,7,3,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
23:33.8,32.82,13,18,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
18:23.4,32.82,18,18,7,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:50.6,32.82,19,18,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
19:41.8,32.82,21,18,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
21:59.9,32.82,21,18,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
46:18.7,32.82,21,18,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
03:02.3,23.02,11,19,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:20.5,27.92,11,19,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:37.6,32.82,12,19,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
59:55.4,27.92,12,19,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
09:20.7,32.82,14,19,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
11:22.1,32.82,14,19,7,4,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
36:19.3,32.82,16,19,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
37:35.8,32.82,16,19,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
05:44.5,23.02,8,20,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
06:48.7,32.82,8,20,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
07:51.4,23.02,8,20,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
00:53.6,32.82,9,20,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
02:27.8,32.82,9,20,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
39:21.0,23.02,10,20,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:09.2,32.82,15,20,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
30:55.8,32.82,10,21,7,6,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
39:28.8,32.82,11,21,7,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:30.8,23.02,13,21,7,6,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
42:31.4,32.82,13,21,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
13:23.1,23.02,8,22,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40:49.6,23.02,8,22,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:37.3,27.92,10,22,7,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44:37.6,32.82,16,22,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
12:56.2,32.82,8,23,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
40:19.0,23.02,8,23,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
44:53.8,27.92,8,23,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49:25.1,32.82,8,23,7,1,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
51:10.4,32.82,8,23,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
01:45.7,23.02,9,23,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
03:36.5,27.92,10,23,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:05.0,27.92,15,23,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:01.3,32.82,15,23,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
01:40.6,32.82,21,23,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
23:13.5,23.02,21,23,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
24:22.6,23.02,21,23,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:09.8,27.92,9,24,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
38:55.0,27.92,9,24,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
54:37.5,18.12,9,24,7,2,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
43:53.1,32.82,11,24,7,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:13.8,32.82,13,24,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
45:49.8,18.12,14,24,7,2,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
18:30.5,32.82,15,24,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
15:05.7,32.82,19,24,7,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:59.8,32.82,19,24,7,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
17:36.8,27.92,21,24,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:41.3,23.02,21,24,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
25:17.5,23.02,21,24,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
54:47.9,23.02,7,25,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49:18.4,32.82,8,25,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
29:44.6,27.92,10,25,7,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
26:04.7,23.02,11,25,7,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
25:06.5,32.82,15,25,7,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:00.8,32.82,19,25,7,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
06:01.3,23.02,21,25,7,3,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
06:50.0,18.12,21,25,7,3,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
38:51.3,23.02,22,25,7,3,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
39:46.8,32.82,22,25,7,3,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
33:01.3,32.82,8,26,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
19:37.4,27.92,9,26,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:34.3,18.12,9,26,7,4,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
33:11.5,23.02,9,26,7,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
34:16.6,23.02,9,26,7,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
59:07.9,32.82,9,26,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
00:02.7,32.82,10,26,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
47:13.9,27.92,11,26,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
07:01.7,27.92,12,26,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:08.0,32.82,12,26,7,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29:17.7,32.82,12,26,7,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
09:56.1,32.82,13,26,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
23:29.3,23.02,17,26,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:29.2,32.82,17,26,7,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:09.6,32.82,21,26,7,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
49:52.3,27.92,22,26,7,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
09:16.5,32.82,9,27,7,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:31.4,27.92,11,27,7,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
25:10.1,27.92,12,27,7,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
26:13.2,18.12,12,27,7,5,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
33:23.1,27.92,12,27,7,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:41.9,18.12,14,27,7,5,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
51:53.2,32.82,14,27,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
02:33.4,32.82,17,27,7,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
03:39.1,32.82,17,27,7,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
09:00.4,27.92,17,27,7,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10:08.1,27.92,17,27,7,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:20.2,32.82,20,27,7,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
56:23.9,32.82,22,27,7,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
07:25.9,18.12,11,28,7,6,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
17:54.2,27.92,14,28,7,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:52.2,32.82,14,28,7,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
12:06.4,32.82,8,29,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
04:48.0,23.02,9,29,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:46.2,27.92,9,29,7,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
19:44.1,23.02,9,29,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51:24.7,27.92,9,29,7,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:29.6,32.82,9,29,7,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43:44.0,32.82,10,29,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
44:55.8,32.82,10,29,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
06:31.1,32.82,19,29,7,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:16.3,23.02,19,29,7,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57:34.4,32.82,21,29,7,0,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
41:10.9,27.92,7,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
05:07.2,23.02,8,30,7,1,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
20:51.1,32.82,8,30,7,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13:43.2,27.92,9,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
17:11.1,23.02,10,30,7,1,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
19:34.2,27.92,10,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23:20.1,32.82,10,30,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
12:07.4,23.02,11,30,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13:16.2,18.12,11,30,7,1,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
14:41.7,27.92,11,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:01.6,27.92,11,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:34.7,27.92,11,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
31:40.8,27.92,11,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
08:07.5,32.82,12,30,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
16:09.6,27.92,15,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
08:52.9,23.02,16,30,7,1,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
09:43.6,27.92,16,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
24:19.9,18.12,20,30,7,1,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
53:51.9,27.92,20,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
54:46.3,27.92,20,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57:02.3,27.92,20,30,7,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33:19.2,32.82,21,30,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
15:21.5,23.02,22,30,7,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:19.3,32.82,22,30,7,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59:52.1,27.92,7,31,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
37:41.9,27.92,8,31,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
38:38.2,27.92,8,31,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
54:45.3,23.02,9,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:45.1,23.02,9,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:15.9,27.92,9,31,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11:42.6,32.82,13,31,7,2,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
14:00.3,32.82,13,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
24:49.4,27.92,13,31,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48:06.8,23.02,17,31,7,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
04:15.0,32.82,18,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
22:38.9,23.02,19,31,7,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
28:45.1,32.82,19,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
46:42.4,32.82,20,31,7,2,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
50:07.4,23.02,20,31,7,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
51:10.4,32.82,20,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
52:14.8,32.82,20,31,7,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
53:35.1,23.02,20,31,7,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
59:25.0,27.92,20,31,7,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
26:26.0,32.82,21,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
54:11.8,32.82,21,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
55:16.6,32.82,21,31,7,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
